Date,Open,High,Low,Close,Volume,Adj Close
2012-01-31,9.67,9.67,9.67,9.67,000,9.67
2012-01-30,9.77,9.77,9.77,9.77,000,9.77
2012-01-27,9.87,9.87,9.87,9.87,000,9.87
2012-01-26,9.74,9.74,9.74,9.74,000,9.74
2012-01-25,9.79,9.79,9.79,9.79,000,9.79
2012-01-24,9.57,9.57,9.57,9.57,000,9.57
2012-01-23,9.47,9.47,9.47,9.47,000,9.47
2012-01-20,9.45,9.45,9.45,9.45,000,9.45
2012-01-19,9.44,9.44,9.44,9.44,000,9.44
2012-01-18,9.40,9.40,9.40,9.40,000,9.40
2012-01-17,9.18,9.18,9.18,9.18,000,9.18
2012-01-13,9.21,9.21,9.21,9.21,000,9.21
2012-01-12,9.30,9.30,9.30,9.30,000,9.30
2012-01-11,9.21,9.21,9.21,9.21,000,9.21
2012-01-10,9.10,9.10,9.10,9.10,000,9.10
2012-01-09,8.90,8.90,8.90,8.90,000,8.90
2012-01-06,8.82,8.82,8.82,8.82,000,8.82
2012-01-05,8.84,8.84,8.84,8.84,000,8.84
2012-01-04,8.76,8.76,8.76,8.76,000,8.76
2012-01-03,8.79,8.79,8.79,8.79,000,8.79
2011-12-30,8.59,8.59,8.59,8.59,000,8.59
2011-12-29,8.57,8.57,8.57,8.57,000,8.57
2011-12-28,8.45,8.45,8.45,8.45,000,8.45
2011-12-27,8.72,8.72,8.72,8.72,000,8.72
2011-12-23,8.69,8.69,8.69,8.69,000,8.69
2011-12-22,8.63,8.63,8.63,8.63,000,8.63
2011-12-21,8.50,8.50,8.50,8.50,000,8.50
2011-12-20,8.48,8.48,8.48,8.48,000,8.48
2011-12-19,8.14,8.14,8.14,8.14,000,8.14
2011-12-16,8.37,8.37,8.37,8.37,000,8.37
2011-12-15,8.26,8.26,8.26,8.26,000,8.26
2011-12-14,8.18,8.18,8.18,8.18,000,8.18
2011-12-13,8.33,8.33,8.33,8.33,000,8.33
2011-12-12,8.51,8.51,8.51,8.51,000,8.51
2011-12-09,8.72,8.72,8.72,8.72,000,8.72
2011-12-08,8.41,8.41,8.41,8.41,000,8.41
2011-12-07,8.68,8.68,8.68,8.68,000,8.68
2011-12-06,8.69,8.69,8.69,8.69,000,8.69
2011-12-05,8.67,8.67,8.67,8.67,000,8.67
2011-12-02,8.53,8.53,8.53,8.53,000,8.53
2011-12-01,8.48,8.48,8.48,8.48,000,8.48
2011-11-30,8.52,8.52,8.52,8.52,000,8.52
2011-11-29,7.97,7.97,7.97,7.97,000,7.97
2011-11-28,8.02,8.02,8.02,8.02,000,8.02
2011-11-25,7.60,7.60,7.60,7.60,000,7.60
2011-11-23,7.69,7.69,7.69,7.69,000,7.69
2011-11-22,7.98,7.98,7.98,7.98,000,7.98
2011-11-21,8.03,8.03,8.03,8.03,000,8.03
2011-11-18,8.30,8.30,8.30,8.30,000,8.30
2011-11-17,8.37,8.37,8.37,8.37,000,8.37
2011-11-16,8.62,8.62,8.62,8.62,000,8.62
2011-11-15,8.76,8.76,8.76,8.76,000,8.76
2011-11-14,8.65,8.65,8.65,8.65,000,8.65
2011-11-11,8.80,8.80,8.80,8.80,000,8.80
2011-11-10,8.56,8.56,8.56,8.56,000,8.56
2011-11-09,8.53,8.53,8.53,8.53,000,8.53
2011-11-08,8.97,8.97,8.97,8.97,000,8.97
2011-11-07,8.82,8.82,8.82,8.82,000,8.82
2011-11-04,8.85,8.85,8.85,8.85,000,8.85
2011-11-03,8.86,8.86,8.86,8.86,000,8.86
2011-11-02,8.57,8.57,8.57,8.57,000,8.57
2011-11-01,8.36,8.36,8.36,8.36,000,8.36
2011-10-31,8.64,8.64,8.64,8.64,000,8.64
2011-10-28,8.90,8.90,8.90,8.90,000,8.90
2011-10-27,8.88,8.88,8.88,8.88,000,8.88
2011-10-26,8.39,8.39,8.39,8.39,000,8.39
2011-10-25,8.25,8.25,8.25,8.25,000,8.25
2011-10-24,8.53,8.53,8.53,8.53,000,8.53
2011-10-21,8.21,8.21,8.21,8.21,000,8.21
2011-10-20,8.04,8.04,8.04,8.04,000,8.04
2011-10-19,8.02,8.02,8.02,8.02,000,8.02
2011-10-18,8.20,8.20,8.20,8.20,000,8.20
2011-10-17,7.95,7.95,7.95,7.95,000,7.95
2011-10-14,8.25,8.25,8.25,8.25,000,8.25
2011-10-13,8.08,8.08,8.08,8.08,000,8.08
2011-10-12,8.10,8.10,8.10,8.10,000,8.10
2011-10-11,7.94,7.94,7.94,7.94,000,7.94
2011-10-10,7.87,7.87,7.87,7.87,000,7.87
2011-10-07,7.52,7.52,7.52,7.52,000,7.52
2011-10-06,7.75,7.75,7.75,7.75,000,7.75
2011-10-05,7.53,7.53,7.53,7.53,000,7.53
2011-10-04,7.30,7.30,7.30,7.30,000,7.30
2011-10-03,6.93,6.93,6.93,6.93,000,6.93
2011-09-30,7.40,7.40,7.40,7.40,000,7.40
2011-09-29,7.66,7.66,7.66,7.66,000,7.66
2011-09-28,7.59,7.59,7.59,7.59,000,7.59
2011-09-27,7.93,7.93,7.93,7.93,000,7.93
2011-09-26,7.76,7.76,7.76,7.76,000,7.76
2011-09-23,7.64,7.64,7.64,7.64,000,7.64
2011-09-22,7.59,7.59,7.59,7.59,000,7.59
2011-09-21,7.98,7.98,7.98,7.98,000,7.98
2011-09-20,8.29,8.29,8.29,8.29,000,8.29
2011-09-19,8.47,8.47,8.47,8.47,000,8.47
2011-09-16,8.59,8.59,8.59,8.59,000,8.59
2011-09-15,8.58,8.58,8.58,8.58,000,8.58
2011-09-14,8.49,8.49,8.49,8.49,000,8.49
2011-09-13,8.32,8.32,8.32,8.32,000,8.32
2011-09-12,8.13,8.13,8.13,8.13,000,8.13
2011-09-09,8.09,8.09,8.09,8.09,000,8.09
2011-09-08,8.37,8.37,8.37,8.37,000,8.37
2011-09-07,8.55,8.55,8.55,8.55,000,8.55
2011-09-06,8.14,8.14,8.14,8.14,000,8.14
2011-09-02,8.17,8.17,8.17,8.17,000,8.17
2011-09-01,8.45,8.45,8.45,8.45,000,8.45
2011-08-31,8.66,8.66,8.66,8.66,000,8.66
2011-08-30,8.71,8.71,8.71,8.71,000,8.71
2011-08-29,8.67,8.67,8.67,8.67,000,8.67
2011-08-26,8.24,8.24,8.24,8.24,000,8.24
2011-08-25,7.99,7.99,7.99,7.99,000,7.99
2011-08-24,8.15,8.15,8.15,8.15,000,8.15
2011-08-23,8.00,8.00,8.00,8.00,000,8.00
2011-08-22,7.59,7.59,7.59,7.59,000,7.59
2011-08-19,7.66,7.66,7.66,7.66,000,7.66
2011-08-18,7.76,7.76,7.76,7.76,000,7.76
2011-08-17,8.33,8.33,8.33,8.33,000,8.33
2011-08-16,8.32,8.32,8.32,8.32,000,8.32
2011-08-15,8.57,8.57,8.57,8.57,000,8.57
2011-08-12,8.29,8.29,8.29,8.29,000,8.29
2011-08-11,8.25,8.25,8.25,8.25,000,8.25
2011-08-10,7.83,7.83,7.83,7.83,000,7.83
2011-08-09,8.16,8.16,8.16,8.16,000,8.16
2011-08-08,7.54,7.54,7.54,7.54,000,7.54
2011-08-05,8.47,8.47,8.47,8.47,000,8.47
2011-08-04,8.61,8.61,8.61,8.61,000,8.61
2011-08-03,9.39,9.39,9.39,9.39,000,9.39
2011-08-02,9.31,9.31,9.31,9.31,000,9.31
2011-08-01,9.62,9.62,9.62,9.62,000,9.62
2011-07-29,9.66,9.66,9.66,9.66,000,9.66
2011-07-28,9.71,9.71,9.71,9.71,000,9.71
2011-07-27,9.76,9.76,9.76,9.76,000,9.76
2011-07-26,10.09,10.09,10.09,10.09,000,10.09
2011-07-25,10.19,10.19,10.19,10.19,000,10.19
2011-07-22,10.31,10.31,10.31,10.31,000,10.31
2011-07-21,10.34,10.34,10.34,10.34,000,10.34
2011-07-20,10.24,10.24,10.24,10.24,000,10.24
2011-07-19,10.27,10.27,10.27,10.27,000,10.27
2011-07-18,9.99,9.99,9.99,9.99,000,9.99
2011-07-15,10.23,10.23,10.23,10.23,000,10.23
2011-07-14,10.12,10.12,10.12,10.12,000,10.12
2011-07-13,10.26,10.26,10.26,10.26,000,10.26
2011-07-12,10.10,10.10,10.10,10.10,000,10.10
2011-07-11,10.17,10.17,10.17,10.17,000,10.17
2011-07-08,10.51,10.51,10.51,10.51,000,10.51
2011-07-07,10.58,10.58,10.58,10.58,000,10.58
2011-07-06,10.41,10.41,10.41,10.41,000,10.41
2011-07-05,10.33,10.33,10.33,10.33,000,10.33
2011-07-01,10.36,10.36,10.36,10.36,000,10.36
2011-06-30,10.21,10.21,10.21,10.21,000,10.21
2011-06-29,10.06,10.06,10.06,10.06,000,10.06
2011-06-28,10.00,10.00,10.00,10.00,000,10.00
2011-06-27,9.81,9.81,9.81,9.81,000,9.81
2011-06-24,9.74,9.74,9.74,9.74,000,9.74
2011-06-23,9.77,9.77,9.77,9.77,000,9.77
2011-06-22,9.70,9.70,9.70,9.70,000,9.70
2011-06-21,9.73,9.73,9.73,9.73,000,9.73
2011-06-20,9.43,9.43,9.43,9.43,000,9.43
2011-06-17,9.36,9.36,9.36,9.36,000,9.36
2011-06-16,9.37,9.37,9.37,9.37,000,9.37
2011-06-15,9.47,9.47,9.47,9.47,000,9.47
2011-06-14,9.70,9.70,9.70,9.70,000,9.70
2011-06-13,9.49,9.49,9.49,9.49,000,9.49
2011-06-10,9.54,9.54,9.54,9.54,000,9.54
2011-06-09,9.65,9.65,9.65,9.65,000,9.65
2011-06-08,9.57,9.57,9.57,9.57,000,9.57
2011-06-07,9.77,9.77,9.77,9.77,000,9.77
2011-06-06,9.75,9.75,9.75,9.75,000,9.75
2011-06-03,9.92,9.92,9.92,9.92,000,9.92
2011-06-02,10.07,10.07,10.07,10.07,000,10.07
2011-06-01,10.07,10.07,10.07,10.07,000,10.07
2011-05-31,10.41,10.41,10.41,10.41,000,10.41
2011-05-27,10.27,10.27,10.27,10.27,000,10.27
2011-05-26,10.20,10.20,10.20,10.20,000,10.20
2011-05-25,10.08,10.08,10.08,10.08,000,10.08
2011-05-24,9.96,9.96,9.96,9.96,000,9.96
2011-05-23,9.97,9.97,9.97,9.97,000,9.97
2011-05-20,10.19,10.19,10.19,10.19,000,10.19
2011-05-19,10.32,10.32,10.32,10.32,000,10.32
2011-05-18,10.29,10.29,10.29,10.29,000,10.29
2011-05-17,10.11,10.11,10.11,10.11,000,10.11
2011-05-16,10.16,10.16,10.16,10.16,000,10.16
2011-05-13,10.39,10.39,10.39,10.39,000,10.39
2011-05-12,10.59,10.59,10.59,10.59,000,10.59
2011-05-11,10.53,10.53,10.53,10.53,000,10.53
2011-05-10,10.75,10.75,10.75,10.75,000,10.75
2011-05-09,10.60,10.60,10.60,10.60,000,10.60
2011-05-06,10.52,10.52,10.52,10.52,000,10.52
2011-05-05,10.42,10.42,10.42,10.42,000,10.42
2011-05-04,10.42,10.42,10.42,10.42,000,10.42
2011-05-03,10.56,10.56,10.56,10.56,000,10.56
2011-05-02,10.72,10.72,10.72,10.72,000,10.72
2011-04-29,10.87,10.87,10.87,10.87,000,10.87
2011-04-28,10.76,10.76,10.76,10.76,000,10.76
2011-04-27,10.79,10.79,10.79,10.79,000,10.79
2011-04-26,10.72,10.72,10.72,10.72,000,10.72
2011-04-25,10.55,10.55,10.55,10.55,000,10.55
2011-04-21,10.59,10.59,10.59,10.59,000,10.59
2011-04-20,10.52,10.52,10.52,10.52,000,10.52
