Date,Open,High,Low,Close,Volume,Adj Close
2012-03-30,11.19,11.19,11.19,11.19,000,11.19
2012-03-29,11.18,11.18,11.18,11.18,000,11.18
2012-03-28,11.17,11.17,11.17,11.17,000,11.17
2012-03-27,11.27,11.27,11.27,11.27,000,11.27
2012-03-26,11.32,11.32,11.32,11.32,000,11.32
2012-03-23,11.15,11.15,11.15,11.15,000,11.15
2012-03-22,11.12,11.12,11.12,11.12,000,11.12
2012-03-21,11.18,11.18,11.18,11.18,000,11.18
2012-03-20,11.15,11.15,11.15,11.15,000,11.15
2012-03-19,11.23,11.23,11.23,11.23,000,11.23
2012-03-16,11.16,11.16,11.16,11.16,000,11.16
2012-03-15,11.18,11.18,11.18,11.18,000,11.18
2012-03-14,11.10,11.10,11.10,11.10,000,11.10
2012-03-13,11.11,11.11,11.11,11.11,000,11.11
2012-03-12,10.90,10.90,10.90,10.90,000,10.90
2012-03-09,10.93,10.93,10.93,10.93,000,10.93
2012-03-08,10.88,10.88,10.88,10.88,000,10.88
2012-03-07,10.74,10.74,10.74,10.74,000,10.74
2012-03-06,10.63,10.63,10.63,10.63,000,10.63
2012-03-05,10.82,10.82,10.82,10.82,000,10.82
2012-03-02,10.89,10.89,10.89,10.89,000,10.89
2012-03-01,10.95,10.95,10.95,10.95,000,10.95
2012-02-29,10.87,10.87,10.87,10.87,000,10.87
2012-02-28,10.93,10.93,10.93,10.93,000,10.93
2012-02-27,10.92,10.92,10.92,10.92,000,10.92
2012-02-24,10.92,10.92,10.92,10.92,000,10.92
2012-02-23,10.89,10.89,10.89,10.89,000,10.89
2012-02-22,10.84,10.84,10.84,10.84,000,10.84
2012-02-21,10.87,10.87,10.87,10.87,000,10.87
2012-02-17,10.91,10.91,10.91,10.91,000,10.91
2012-02-16,10.92,10.92,10.92,10.92,000,10.92
2012-02-15,10.79,10.79,10.79,10.79,000,10.79
2012-02-14,10.81,10.81,10.81,10.81,000,10.81
2012-02-13,10.78,10.78,10.78,10.78,000,10.78
2012-02-10,10.68,10.68,10.68,10.68,000,10.68
2012-02-09,10.76,10.76,10.76,10.76,000,10.76
2012-02-08,10.70,10.70,10.70,10.70,000,10.70
2012-02-07,10.69,10.69,10.69,10.69,000,10.69
2012-02-06,10.67,10.67,10.67,10.67,000,10.67
2012-02-03,10.67,10.67,10.67,10.67,000,10.67
2012-02-02,10.54,10.54,10.54,10.54,000,10.54
2012-02-01,10.49,10.49,10.49,10.49,000,10.49
2012-01-31,10.37,10.37,10.37,10.37,000,10.37
2012-01-30,10.33,10.33,10.33,10.33,000,10.33
2012-01-27,10.36,10.36,10.36,10.36,000,10.36
2012-01-26,10.33,10.33,10.33,10.33,000,10.33
2012-01-25,10.27,10.27,10.27,10.27,000,10.27
2012-01-24,10.27,10.27,10.27,10.27,000,10.27
2012-01-23,10.21,10.21,10.21,10.21,000,10.21
2012-01-20,10.19,10.19,10.19,10.19,000,10.19
2012-01-19,10.24,10.24,10.24,10.24,000,10.24
2012-01-18,10.18,10.18,10.18,10.18,000,10.18
2012-01-17,10.06,10.06,10.06,10.06,000,10.06
2012-01-13,10.01,10.01,10.01,10.01,000,10.01
2012-01-12,10.07,10.07,10.07,10.07,000,10.07
2012-01-11,10.04,10.04,10.04,10.04,000,10.04
2012-01-10,10.01,10.01,10.01,10.01,000,10.01
2012-01-09,9.90,9.90,9.90,9.90,000,9.90
2012-01-06,9.86,9.86,9.86,9.86,000,9.86
2012-01-05,9.87,9.87,9.87,9.87,000,9.87
2012-01-04,9.81,9.81,9.81,9.81,000,9.81
2012-01-03,9.82,9.82,9.82,9.82,000,9.82
2011-12-30,9.71,9.71,9.71,9.71,000,9.71
2011-12-29,9.74,9.74,9.74,9.74,000,9.74
2011-12-28,9.65,9.65,9.65,9.65,000,9.65
2011-12-27,9.80,9.80,9.80,9.80,000,9.80
2011-12-23,9.78,9.78,9.78,9.78,000,9.78
2011-12-22,9.67,9.67,9.67,9.67,000,9.67
2011-12-21,9.61,9.61,9.61,9.61,000,9.61
2011-12-20,9.67,9.67,9.67,9.67,000,9.67
2011-12-19,9.36,9.36,9.36,9.36,000,9.36
2011-12-16,9.48,9.48,9.48,9.48,000,9.48
2011-12-15,9.41,9.41,9.41,9.41,000,9.41
2011-12-14,9.43,9.43,9.43,9.43,000,9.43
2011-12-13,9.59,9.59,9.59,9.59,000,9.59
2011-12-12,9.72,9.72,9.72,9.72,000,9.72
2011-12-09,9.85,9.85,9.85,9.85,000,9.85
2011-12-08,9.66,9.66,9.66,9.66,000,9.66
2011-12-07,9.85,9.85,9.85,9.85,000,9.85
2011-12-06,9.88,9.88,9.88,9.88,000,9.88
2011-12-05,9.90,9.90,9.90,9.90,000,9.90
2011-12-02,9.83,9.83,9.83,9.83,000,9.83
2011-12-01,9.85,9.85,9.85,9.85,000,9.85
2011-11-30,9.85,9.85,9.85,9.85,000,9.85
2011-11-29,9.44,9.44,9.44,9.44,000,9.44
2011-11-28,9.46,9.46,9.46,9.46,000,9.46
2011-11-25,9.15,9.15,9.15,9.15,000,9.15
2011-11-23,9.18,9.18,9.18,9.18,000,9.18
2011-11-22,9.41,9.41,9.41,9.41,000,9.41
2011-11-21,9.40,9.40,9.40,9.40,000,9.40
2011-11-18,9.57,9.57,9.57,9.57,000,9.57
2011-11-17,9.60,9.60,9.60,9.60,000,9.60
2011-11-16,9.80,9.80,9.80,9.80,000,9.80
2011-11-15,9.97,9.97,9.97,9.97,000,9.97
2011-11-14,9.91,9.91,9.91,9.91,000,9.91
2011-11-11,9.96,9.96,9.96,9.96,000,9.96
2011-11-10,9.79,9.79,9.79,9.79,000,9.79
2011-11-09,9.75,9.75,9.75,9.75,000,9.75
2011-11-08,10.09,10.09,10.09,10.09,000,10.09
2011-11-07,9.98,9.98,9.98,9.98,000,9.98
2011-11-04,10.00,10.00,10.00,10.00,000,10.00
2011-11-03,10.00,10.00,10.00,10.00,000,10.00
2011-11-02,9.78,9.78,9.78,9.78,000,9.78
2011-11-01,9.64,9.64,9.64,9.64,000,9.64
2011-10-31,9.88,9.88,9.88,9.88,000,9.88
2011-10-28,10.11,10.11,10.11,10.11,000,10.11
2011-10-27,10.07,10.07,10.07,10.07,000,10.07
2011-10-26,9.76,9.76,9.76,9.76,000,9.76
2011-10-25,9.69,9.69,9.69,9.69,000,9.69
2011-10-24,9.90,9.90,9.90,9.90,000,9.90
2011-10-21,9.69,9.69,9.69,9.69,000,9.69
2011-10-20,9.53,9.53,9.53,9.53,000,9.53
2011-10-19,9.52,9.52,9.52,9.52,000,9.52
2011-10-18,9.71,9.71,9.71,9.71,000,9.71
2011-10-17,9.54,9.54,9.54,9.54,000,9.54
2011-10-14,9.76,9.76,9.76,9.76,000,9.76
2011-10-13,9.57,9.57,9.57,9.57,000,9.57
2011-10-12,9.51,9.51,9.51,9.51,000,9.51
2011-10-11,9.46,9.46,9.46,9.46,000,9.46
2011-10-10,9.42,9.42,9.42,9.42,000,9.42
2011-10-07,9.11,9.11,9.11,9.11,000,9.11
2011-10-06,9.19,9.19,9.19,9.19,000,9.19
2011-10-05,8.99,8.99,8.99,8.99,000,8.99
2011-10-04,8.74,8.74,8.74,8.74,000,8.74
2011-10-03,8.50,8.50,8.50,8.50,000,8.50
2011-09-30,8.78,8.78,8.78,8.78,000,8.78
2011-09-29,9.04,9.04,9.04,9.04,000,9.04
2011-09-28,9.10,9.10,9.10,9.10,000,9.10
2011-09-27,9.36,9.36,9.36,9.36,000,9.36
2011-09-26,9.23,9.23,9.23,9.23,000,9.23
2011-09-23,9.06,9.06,9.06,9.06,000,9.06
2011-09-22,9.04,9.04,9.04,9.04,000,9.04
2011-09-21,9.42,9.42,9.42,9.42,000,9.42
2011-09-20,9.69,9.69,9.69,9.69,000,9.69
2011-09-19,9.73,9.73,9.73,9.73,000,9.73
2011-09-16,9.75,9.75,9.75,9.75,000,9.75
2011-09-15,9.73,9.73,9.73,9.73,000,9.73
2011-09-14,9.60,9.60,9.60,9.60,000,9.60
2011-09-13,9.46,9.46,9.46,9.46,000,9.46
2011-09-12,9.36,9.36,9.36,9.36,000,9.36
2011-09-09,9.29,9.29,9.29,9.29,000,9.29
2011-09-08,9.55,9.55,9.55,9.55,000,9.55
2011-09-07,9.64,9.64,9.64,9.64,000,9.64
2011-09-06,9.37,9.37,9.37,9.37,000,9.37
2011-09-02,9.39,9.39,9.39,9.39,000,9.39
2011-09-01,9.64,9.64,9.64,9.64,000,9.64
2011-08-31,9.76,9.76,9.76,9.76,000,9.76
2011-08-30,9.71,9.71,9.71,9.71,000,9.71
2011-08-29,9.61,9.61,9.61,9.61,000,9.61
2011-08-26,9.31,9.31,9.31,9.31,000,9.31
2011-08-25,9.07,9.07,9.07,9.07,000,9.07
2011-08-24,9.27,9.27,9.27,9.27,000,9.27
2011-08-23,9.18,9.18,9.18,9.18,000,9.18
2011-08-22,8.78,8.78,8.78,8.78,000,8.78
2011-08-19,8.79,8.79,8.79,8.79,000,8.79
2011-08-18,8.96,8.96,8.96,8.96,000,8.96
2011-08-17,9.51,9.51,9.51,9.51,000,9.51
2011-08-16,9.59,9.59,9.59,9.59,000,9.59
2011-08-15,9.71,9.71,9.71,9.71,000,9.71
2011-08-12,9.54,9.54,9.54,9.54,000,9.54
2011-08-11,9.42,9.42,9.42,9.42,000,9.42
2011-08-10,8.99,8.99,8.99,8.99,000,8.99
2011-08-09,9.34,9.34,9.34,9.34,000,9.34
2011-08-08,8.89,8.89,8.89,8.89,000,8.89
2011-08-05,9.59,9.59,9.59,9.59,000,9.59
2011-08-04,9.62,9.62,9.62,9.62,000,9.62
2011-08-03,10.26,10.26,10.26,10.26,000,10.26
2011-08-02,10.14,10.14,10.14,10.14,000,10.14
2011-08-01,10.45,10.45,10.45,10.45,000,10.45
2011-07-29,10.50,10.50,10.50,10.50,000,10.50
2011-07-28,10.53,10.53,10.53,10.53,000,10.53
2011-07-27,10.54,10.54,10.54,10.54,000,10.54
2011-07-26,10.86,10.86,10.86,10.86,000,10.86
2011-07-25,10.93,10.93,10.93,10.93,000,10.93
2011-07-22,11.02,11.02,11.02,11.02,000,11.02
2011-07-21,10.99,10.99,10.99,10.99,000,10.99
2011-07-20,10.94,10.94,10.94,10.94,000,10.94
2011-07-19,11.02,11.02,11.02,11.02,000,11.02
2011-07-18,10.78,10.78,10.78,10.78,000,10.78
2011-07-15,10.90,10.90,10.90,10.90,000,10.90
2011-07-14,10.68,10.68,10.68,10.68,000,10.68
2011-07-13,10.81,10.81,10.81,10.81,000,10.81
2011-07-12,10.74,10.74,10.74,10.74,000,10.74
2011-07-11,10.80,10.80,10.80,10.80,000,10.80
2011-07-08,11.05,11.05,11.05,11.05,000,11.05
2011-07-07,11.11,11.11,11.11,11.11,000,11.11
2011-07-06,11.00,11.00,11.00,11.00,000,11.00
2011-07-05,10.96,10.96,10.96,10.96,000,10.96
2011-07-01,10.91,10.91,10.91,10.91,000,10.91
2011-06-30,10.72,10.72,10.72,10.72,000,10.72
2011-06-29,10.62,10.62,10.62,10.62,000,10.62
2011-06-28,10.47,10.47,10.47,10.47,000,10.47
2011-06-27,10.26,10.26,10.26,10.26,000,10.26
2011-06-24,10.17,10.17,10.17,10.17,000,10.17
2011-06-23,10.29,10.29,10.29,10.29,000,10.29
2011-06-22,10.23,10.23,10.23,10.23,000,10.23
2011-06-21,10.29,10.29,10.29,10.29,000,10.29
2011-06-20,10.05,10.05,10.05,10.05,000,10.05
2011-06-17,9.96,9.96,9.96,9.96,000,9.96
2011-06-16,9.94,9.94,9.94,9.94,000,9.94
2011-06-15,9.99,9.99,9.99,9.99,000,9.99
2011-06-14,10.20,10.20,10.20,10.20,000,10.20
2011-06-13,10.02,10.02,10.02,10.02,000,10.02
2011-06-10,10.09,10.09,10.09,10.09,000,10.09
2011-06-09,10.27,10.27,10.27,10.27,000,10.27
2011-06-08,10.19,10.19,10.19,10.19,000,10.19
2011-06-07,10.29,10.29,10.29,10.29,000,10.29
2011-06-06,10.27,10.27,10.27,10.27,000,10.27
2011-06-03,10.42,10.42,10.42,10.42,000,10.42
2011-06-02,10.56,10.56,10.56,10.56,000,10.56
2011-06-01,10.54,10.54,10.54,10.54,000,10.54
2011-05-31,10.79,10.79,10.79,10.79,000,10.79
2011-05-27,10.69,10.69,10.69,10.69,000,10.69
2011-05-26,10.64,10.64,10.64,10.64,000,10.64
2011-05-25,10.54,10.54,10.54,10.54,000,10.54
2011-05-24,10.44,10.44,10.44,10.44,000,10.44
2011-05-23,10.48,10.48,10.48,10.48,000,10.48
2011-05-20,10.66,10.66,10.66,10.66,000,10.66
2011-05-19,10.73,10.73,10.73,10.73,000,10.73
2011-05-18,10.68,10.68,10.68,10.68,000,10.68
2011-05-17,10.53,10.53,10.53,10.53,000,10.53
2011-05-16,10.58,10.58,10.58,10.58,000,10.58
2011-05-13,10.69,10.69,10.69,10.69,000,10.69
2011-05-12,10.76,10.76,10.76,10.76,000,10.76
2011-05-11,10.68,10.68,10.68,10.68,000,10.68
2011-05-10,10.79,10.79,10.79,10.79,000,10.79
2011-05-09,10.68,10.68,10.68,10.68,000,10.68
2011-05-06,10.60,10.60,10.60,10.60,000,10.60
2011-05-05,10.54,10.54,10.54,10.54,000,10.54
2011-05-04,10.60,10.60,10.60,10.60,000,10.60
2011-05-03,10.74,10.74,10.74,10.74,000,10.74
2011-05-02,10.79,10.79,10.79,10.79,000,10.79
2011-04-29,10.81,10.81,10.81,10.81,000,10.81
2011-04-28,10.79,10.79,10.79,10.79,000,10.79
2011-04-27,10.76,10.76,10.76,10.76,000,10.76
2011-04-26,10.71,10.71,10.71,10.71,000,10.71
2011-04-25,10.64,10.64,10.64,10.64,000,10.64
2011-04-21,10.69,10.69,10.69,10.69,000,10.69
2011-04-20,10.58,10.58,10.58,10.58,000,10.58
2011-04-19,10.36,10.36,10.36,10.36,000,10.36
2011-04-18,10.28,10.28,10.28,10.28,000,10.28
2011-04-15,10.41,10.41,10.41,10.41,000,10.41
2011-04-14,10.35,10.35,10.35,10.35,000,10.35
2011-04-13,10.36,10.36,10.36,10.36,000,10.36
2011-04-12,10.27,10.27,10.27,10.27,000,10.27
2011-04-11,10.33,10.33,10.33,10.33,000,10.33
2011-04-08,10.33,10.33,10.33,10.33,000,10.33
2011-04-07,10.36,10.36,10.36,10.36,000,10.36
2011-04-06,10.39,10.39,10.39,10.39,000,10.39
2011-04-05,10.41,10.41,10.41,10.41,000,10.41
2011-04-04,10.41,10.41,10.41,10.41,000,10.41
2011-04-01,10.41,10.41,10.41,10.41,000,10.41
2011-03-31,10.36,10.36,10.36,10.36,000,10.36
2011-03-30,10.37,10.37,10.37,10.37,000,10.37
2011-03-29,10.30,10.30,10.30,10.30,000,10.30
2011-03-28,10.20,10.20,10.20,10.20,000,10.20
2011-03-25,10.22,10.22,10.22,10.22,000,10.22
2011-03-24,10.17,10.17,10.17,10.17,000,10.17
2011-03-23,10.07,10.07,10.07,10.07,000,10.07
2011-03-22,10.01,10.01,10.01,10.01,000,10.01
2011-03-21,10.04,10.04,10.04,10.04,000,10.04
2011-03-18,9.85,9.85,9.85,9.85,000,9.85
2011-03-17,9.83,9.83,9.83,9.83,000,9.83
2011-03-16,9.73,9.73,9.73,9.73,000,9.73
2011-03-15,9.91,9.91,9.91,9.91,000,9.91
2011-03-14,9.99,9.99,9.99,9.99,000,9.99
2011-03-11,10.08,10.08,10.08,10.08,000,10.08
2011-03-10,10.00,10.00,10.00,10.00,000,10.00
2011-03-09,10.17,10.17,10.17,10.17,000,10.17
2011-03-08,10.19,10.19,10.19,10.19,000,10.19
2011-03-07,10.11,10.11,10.11,10.11,000,10.11
2011-03-04,10.23,10.23,10.23,10.23,000,10.23
2011-03-03,10.27,10.27,10.27,10.27,000,10.27
2011-03-02,10.08,10.08,10.08,10.08,000,10.08
2011-03-01,10.02,10.02,10.02,10.02,000,10.02
2011-02-28,10.20,10.20,10.20,10.20,000,10.20
2011-02-25,10.20,10.20,10.20,10.20,000,10.20
2011-02-24,10.06,10.06,10.06,10.06,000,10.06
2011-02-23,10.03,10.03,10.03,10.03,000,10.03
2011-02-22,10.22,10.22,10.22,10.22,000,10.22
2011-02-18,10.49,10.49,10.49,10.49,000,10.49
2011-02-17,10.47,10.47,10.47,10.47,000,10.47
2011-02-16,10.47,10.47,10.47,10.47,000,10.47
2011-02-15,10.40,10.40,10.40,10.40,000,10.40
2011-02-14,10.49,10.49,10.49,10.49,000,10.49
2011-02-11,10.45,10.45,10.45,10.45,000,10.45
2011-02-10,10.36,10.36,10.36,10.36,000,10.36
2011-02-09,10.28,10.28,10.28,10.28,000,10.28
2011-02-08,10.28,10.28,10.28,10.28,000,10.28
2011-02-07,10.26,10.26,10.26,10.26,000,10.26
2011-02-04,10.17,10.17,10.17,10.17,000,10.17
2011-02-03,10.08,10.08,10.08,10.08,000,10.08
2011-02-02,10.05,10.05,10.05,10.05,000,10.05
2011-02-01,10.04,10.04,10.04,10.04,000,10.04
2011-01-31,9.90,9.90,9.90,9.90,000,9.90
2011-01-28,9.83,9.83,9.83,9.83,000,9.83
2011-01-27,10.02,10.02,10.02,10.02,000,10.02
2011-01-26,9.94,9.94,9.94,9.94,000,9.94
2011-01-25,9.87,9.87,9.87,9.87,000,9.87
2011-01-24,9.89,9.89,9.89,9.89,000,9.89
2011-01-21,9.81,9.81,9.81,9.81,000,9.81
2011-01-20,9.80,9.80,9.80,9.80,000,9.80
2011-01-19,9.93,9.93,9.93,9.93,000,9.93
2011-01-18,10.04,10.04,10.04,10.04,000,10.04
2011-01-14,9.99,9.99,9.99,9.99,000,9.99
2011-01-13,9.95,9.95,9.95,9.95,000,9.95
2011-01-12,9.93,9.93,9.93,9.93,000,9.93
2011-01-11,9.88,9.88,9.88,9.88,000,9.88
2011-01-10,9.88,9.88,9.88,9.88,000,9.88
2011-01-07,9.85,9.85,9.85,9.85,000,9.85
2011-01-06,9.87,9.87,9.87,9.87,000,9.87
2011-01-05,9.88,9.88,9.88,9.88,000,9.88
2011-01-04,9.82,9.82,9.82,9.82,000,9.82
2011-01-03,9.88,9.88,9.88,9.88,000,9.88
2010-12-31,9.77,9.77,9.77,9.77,000,9.77
2010-12-30,9.80,9.80,9.80,9.80,000,9.80
2010-12-29,9.82,9.82,9.82,9.82,000,9.82
2010-12-28,9.80,9.80,9.80,9.80,000,9.80
2010-12-27,9.81,9.81,9.81,9.81,000,9.81
2010-12-23,9.81,9.81,9.81,9.81,000,9.81
2010-12-22,9.84,9.84,9.84,9.84,000,9.84
2010-12-21,9.85,9.85,9.85,9.85,000,9.85
2010-12-20,9.79,9.79,9.79,9.79,000,9.79
2010-12-17,9.78,9.78,9.78,9.78,000,9.78
2010-12-16,9.76,9.76,9.76,9.76,000,9.76
2010-12-15,9.70,9.70,9.70,9.70,000,9.70
2010-12-14,9.77,9.77,9.77,9.77,000,9.77
2010-12-13,9.79,9.79,9.79,9.79,000,9.79
2010-12-10,9.83,9.83,9.83,9.83,000,9.83
2010-12-09,9.76,9.76,9.76,9.76,000,9.76
2010-12-08,9.72,9.72,9.72,9.72,000,9.72
2010-12-07,9.69,9.69,9.69,9.69,000,9.69
2010-12-06,9.71,9.71,9.71,9.71,000,9.71
2010-12-03,9.70,9.70,9.70,9.70,000,9.70
2010-12-02,9.66,9.66,9.66,9.66,000,9.66
2010-12-01,9.59,9.59,9.59,9.59,000,9.59
2010-11-30,9.41,9.41,9.41,9.41,000,9.41
2010-11-29,9.45,9.45,9.45,9.45,000,9.45
2010-11-26,9.50,9.50,9.50,9.50,000,9.50
2010-11-24,9.54,9.54,9.54,9.54,000,9.54
2010-11-23,9.36,9.36,9.36,9.36,000,9.36
2010-11-22,9.50,9.50,9.50,9.50,000,9.50
2010-11-19,9.42,9.42,9.42,9.42,000,9.42
2010-11-18,9.37,9.37,9.37,9.37,000,9.37
2010-11-17,9.21,9.21,9.21,9.21,000,9.21
2010-11-16,9.18,9.18,9.18,9.18,000,9.18
2010-11-15,9.35,9.35,9.35,9.35,000,9.35
2010-11-12,9.36,9.36,9.36,9.36,000,9.36
2010-11-11,9.48,9.48,9.48,9.48,000,9.48
2010-11-10,9.50,9.50,9.50,9.50,000,9.50
2010-11-09,9.44,9.44,9.44,9.44,000,9.44
2010-11-08,9.49,9.49,9.49,9.49,000,9.49
2010-11-05,9.50,9.50,9.50,9.50,000,9.50
2010-11-04,9.47,9.47,9.47,9.47,000,9.47
2010-11-03,9.35,9.35,9.35,9.35,000,9.35
2010-11-02,9.33,9.33,9.33,9.33,000,9.33
2010-11-01,9.26,9.26,9.26,9.26,000,9.26
2010-10-29,9.26,9.26,9.26,9.26,000,9.26
2010-10-28,9.23,9.23,9.23,9.23,000,9.23
2010-10-27,9.26,9.26,9.26,9.26,000,9.26
2010-10-26,9.26,9.26,9.26,9.26,000,9.26
2010-10-25,9.22,9.22,9.22,9.22,000,9.22
2010-10-22,9.18,9.18,9.18,9.18,000,9.18
2010-10-21,9.12,9.12,9.12,9.12,000,9.12
2010-10-20,9.05,9.05,9.05,9.05,000,9.05
2010-10-19,8.96,8.96,8.96,8.96,000,8.96
2010-10-18,9.11,9.11,9.11,9.11,000,9.11
2010-10-15,9.10,9.10,9.10,9.10,000,9.10
2010-10-14,9.07,9.07,9.07,9.07,000,9.07
2010-10-13,9.10,9.10,9.10,9.10,000,9.10
2010-10-12,9.02,9.02,9.02,9.02,000,9.02
2010-10-11,8.96,8.96,8.96,8.96,000,8.96
2010-10-08,8.99,8.99,8.99,8.99,000,8.99
2010-10-07,8.93,8.93,8.93,8.93,000,8.93
2010-10-06,8.93,8.93,8.93,8.93,000,8.93
2010-10-05,9.02,9.02,9.02,9.02,000,9.02
2010-10-04,8.84,8.84,8.84,8.84,000,8.84
2010-10-01,8.91,8.91,8.91,8.91,000,8.91
2010-09-30,8.91,8.91,8.91,8.91,000,8.91
2010-09-29,8.96,8.96,8.96,8.96,000,8.96
2010-09-28,8.94,8.94,8.94,8.94,000,8.94
2010-09-27,8.88,8.88,8.88,8.88,000,8.88
2010-09-24,8.91,8.91,8.91,8.91,000,8.91
2010-09-23,8.71,8.71,8.71,8.71,000,8.71
2010-09-22,8.76,8.76,8.76,8.76,000,8.76
2010-09-21,8.79,8.79,8.79,8.79,000,8.79
2010-09-20,8.81,8.81,8.81,8.81,000,8.81
2010-09-17,8.66,8.66,8.66,8.66,000,8.66
2010-09-16,8.64,8.64,8.64,8.64,000,8.64
2010-09-15,8.63,8.63,8.63,8.63,000,8.63
2010-09-14,8.60,8.60,8.60,8.60,000,8.60
2010-09-13,8.57,8.57,8.57,8.57,000,8.57
2010-09-10,8.49,8.49,8.49,8.49,000,8.49
2010-09-09,8.46,8.46,8.46,8.46,000,8.46
2010-09-08,8.48,8.48,8.48,8.48,000,8.48
2010-09-07,8.43,8.43,8.43,8.43,000,8.43
2010-09-03,8.51,8.51,8.51,8.51,000,8.51
2010-09-02,8.39,8.39,8.39,8.39,000,8.39
2010-09-01,8.29,8.29,8.29,8.29,000,8.29
2010-08-31,8.04,8.04,8.04,8.04,000,8.04
2010-08-30,8.05,8.05,8.05,8.05,000,8.05
2010-08-27,8.16,8.16,8.16,8.16,000,8.16
2010-08-26,8.03,8.03,8.03,8.03,000,8.03
2010-08-25,8.06,8.06,8.06,8.06,000,8.06
2010-08-24,8.03,8.03,8.03,8.03,000,8.03
2010-08-23,8.17,8.17,8.17,8.17,000,8.17
2010-08-20,8.23,8.23,8.23,8.23,000,8.23
2010-08-19,8.24,8.24,8.24,8.24,000,8.24
2010-08-18,8.35,8.35,8.35,8.35,000,8.35
2010-08-17,8.35,8.35,8.35,8.35,000,8.35
2010-08-16,8.23,8.23,8.23,8.23,000,8.23
2010-08-13,8.25,8.25,8.25,8.25,000,8.25
2010-08-12,8.28,8.28,8.28,8.28,000,8.28
2010-08-11,8.34,8.34,8.34,8.34,000,8.34
2010-08-10,8.58,8.58,8.58,8.58,000,8.58
2010-08-09,8.63,8.63,8.63,8.63,000,8.63
2010-08-06,8.59,8.59,8.59,8.59,000,8.59
2010-08-05,8.61,8.61,8.61,8.61,000,8.61
2010-08-04,8.63,8.63,8.63,8.63,000,8.63
2010-08-03,8.55,8.55,8.55,8.55,000,8.55
2010-08-02,8.59,8.59,8.59,8.59,000,8.59
2010-07-30,8.45,8.45,8.45,8.45,000,8.45
2010-07-29,8.41,8.41,8.41,8.41,000,8.41
2010-07-28,8.47,8.47,8.47,8.47,000,8.47
2010-07-27,8.53,8.53,8.53,8.53,000,8.53
2010-07-26,8.57,8.57,8.57,8.57,000,8.57
2010-07-23,8.49,8.49,8.49,8.49,000,8.49
2010-07-22,8.34,8.34,8.34,8.34,000,8.34
2010-07-21,8.20,8.20,8.20,8.20,000,8.20
2010-07-20,8.31,8.31,8.31,8.31,000,8.31
2010-07-19,8.25,8.25,8.25,8.25,000,8.25
2010-07-16,8.19,8.19,8.19,8.19,000,8.19
2010-07-15,8.41,8.41,8.41,8.41,000,8.41
2010-07-14,8.42,8.42,8.42,8.42,000,8.42
2010-07-13,8.41,8.41,8.41,8.41,000,8.41
2010-07-12,8.26,8.26,8.26,8.26,000,8.26
2010-07-09,8.26,8.26,8.26,8.26,000,8.26
2010-07-08,8.22,8.22,8.22,8.22,000,8.22
2010-07-07,8.14,8.14,8.14,8.14,000,8.14
2010-07-06,7.88,7.88,7.88,7.88,000,7.88
2010-07-02,7.86,7.86,7.86,7.86,000,7.86
2010-07-01,7.92,7.92,7.92,7.92,000,7.92
